scenario_id,split_type,category,list_price,buyer_target,seller_target,title,description,price_delta_pct,relative_price,title_token_count,description_length,data_completeness,price_confidence,has_images
train_04832,train,vehicles,3450.0,2415.0,3450.0,2000 GMC Serria Extended Cab V8 Runs Great,Selling my GMC Serria 4.8 Extended Cab 4 door Runs and drives great not one mechanical issue clean inside and out 185000 miles registered till aug 2017 new battery and plugs wires kept all original stock radio system no modifications don't to it,0.3,2.3169912693082604,8,245,1.0,True,True
train_04833,train,furniture,199.0,179.0,199.0,Vintage Hat Rack,"Cool Vintage Brass Hat Rack. Multifunctional. Can be used for hats, coats, blankets, towels and other display items.,Interesting, Modern Design that it is rarely found in a hat rack. Very sturdy and well built.",0.10050251256281408,1.592,3,210,1.0,True,True
train_04834,train,vehicles,150.0,75.0,150.0,Bike for sale!,"Hey there! I am leaving the bay area in a month, so I am selling my bike. It works really well, I am using it daily. If you are interested send me a message and you can try it out.",0.5,0.10073875083948959,3,180,1.0,True,True
train_04835,train,housing,3150.0,2205.0,3150.0,New remodeling single family house,"One nice single family house for rent in a quite and safe neighborhood,Two large master bedrooms and two other single bedrooms, with one share bath room (totally 3 bath),Convenient location, easy to access to schools by walking distance,Lots of supermarkets near by to shop, close to HWY 880, 680, 84",0.3,1.4,5,300,1.0,True,True
train_04836,train,furniture,30.0,27.0,30.0,Table,"I bought this at the Alameda Flea Market a few years back. It's a great ""weathered"" blue but has a coat of poly to protect it.,I believe it is an old sewing table made into a table. It has a handle on the bottom to lower and raise the wheels so you can roll it or let it sit.",0.1,0.24,1,275,1.0,True,True
train_04837,train,housing,1375.0,1237.0,1375.0,Room in a beautiful & spacious 2- bedroom apartment in BERKELEY,"Room available in a beautiful and spacious two bedroom one bath apartment in the heart of gourmet ghetto. I'm a UC Berkeley graduate who recently found a job in Berkeley, and I'm hoping to find a student or young professional to share this awesome apartment with!,The apartment building is across from the North Berkeley Safeway and a 2 minute walk to the bus stop. It's also only a 10-15 minute walk from downtown Berkeley. The place is available starting now or at the latest June 1st.,One year lease required,Start date: June 1st (or earlier if you wish)",0.10036363636363636,0.6111111111111112,11,557,1.0,True,True
train_04838,train,furniture,500.0,350.0,500.0,Boomrang Glass & Walnut Coffee Table,"Mid Century Modern, Adrian Pearsall, 50's, 60's, 70's, Vintage Art table, Modernism, Antique, American Architect and Furniture Design.Boomerang, Mad Men, Mod, chrome craft, Eames",0.3,4.0,6,178,1.0,True,True
train_04839,train,furniture,60.0,30.0,60.0,Lane Ceder Chest,"Lane Ceder Chest Beaded sides,47"" length, 19 1/2"" height and 18 1/2"" depth.",0.5,0.48,3,75,1.0,True,True
train_04840,train,furniture,150.0,105.0,150.0,"IKEA EKTORP 3-Seater Couch with Chaise Lounge, Grey",For sale grey 3-seater IKEA EKTORP couch with chaise lounge. Machine washable cover.,0.3,1.2,8,84,1.0,True,True
train_04841,train,furniture,40.0,36.0,40.0,Pair of Mid Century Lamps,Selling a pair of Mid Century lamps with original shades.,0.1,0.32,5,57,1.0,True,True
train_04842,train,furniture,40.0,28.0,40.0,Pair of Mid Century Lamps,Selling a pair of Mid Century lamps with original shades.,0.3,0.32,5,57,1.0,True,True
train_04843,train,electronics,3.0,2.0,3.0,Ear buds / ear phones / microphone .. BRAND NEW,Quality Ear buds / ear phones .. BRAND NEW ..,0.3333333333333333,0.03,10,45,1.0,True,True
train_04844,train,furniture,30.0,15.0,30.0,Storage drawer unit on wheels (ERIK Ikea brand),"Great as a bedside table, or for storage.,Lock + Key included,See product specs here: features,- The casters make it easy to move around.,- The two lower drawers can be locked.,- Drawer stops prevent the drawer from being pulled out too far.",0.5,0.24,8,241,1.0,True,True
train_04845,train,furniture,1300.0,650.0,1300.0,Very Beautiful Sofa Set,"3 pcs Sofa Set excellent Conditions and High quality.. very clean No pets or Smoking Enviromet """,0.5,10.4,4,96,1.0,True,True
train_04846,train,vehicles,700.0,350.0,700.0,Kona Stinky Downhill Freeride bike,I am selling my bike. It is a 2008 Kona Stinky medium frame that is pretty much stock but with a few after market parts. I am asking 700 OBO.,0.5,0.47011417058428473,5,141,1.0,True,True
train_04847,train,electronics,55.0,38.0,55.0,LG Viper LS840 Sprint,"Good condition LG Viper, Sprint, android touch screen smart phone, without simm card",0.3090909090909091,0.55,4,84,1.0,True,True
train_04848,train,vehicles,120.0,108.0,120.0,PHAT cycles sea wind,"I have a mens SEA WIND BIKE MADE BY PHAT CYCLES. THIS BIKE IS BLACK WITH ORANGE/RED RIMS IN NEW CONDITION. TIRES STILL HAVE NUBS, CLEAN. CHECK IT OUT ON PHAT CYCLES WEB SITE. Fiv 1 oh ate tree ate fiv to ate for",0.1,0.08059100067159167,4,211,1.0,True,True
train_04849,train,electronics,380.0,266.0,380.0,Unlocked 64G Iphone 6 Tmobile-ATT-Verizon-PCS,"Like new Iphone 6 64G Space Gray,Factory Unlocked for all service carriers: ATT, TMobile, Verizon, Metro PCS H2O and more,Plus for international",0.3,3.8,5,144,1.0,True,True
train_04850,train,furniture,200.0,180.0,200.0,Large Standing Desk,"Large standing desk. Could also work as a bar or meeting table. Top is solid wood, base/legs constructed of galvanized pipe.",0.1,1.6,3,124,1.0,True,True
train_04851,train,vehicles,36000.0,32400.0,36000.0,2014 Toyota Tundra Limited Crewmax,"2014 Toyota Tundra Limited Model Edition! Crew Max 4x4,Upgrades! Customized Camper Shell,Transmission: y -Spd Automatic w/Seqquential Shift",0.1,24.1773002014775,5,139,1.0,True,True
train_04852,train,housing,3150.0,1575.0,3150.0,New remodeling single family house,"One nice single family house for rent in a quite and safe neighborhood,Two large master bedrooms and two other single bedrooms, with one share bath room (totally 3 bath),Convenient location, easy to access to schools by walking distance,Lots of supermarkets near by to shop, close to HWY 880, 680, 84",0.5,1.4,5,300,1.0,True,True
train_04853,train,furniture,550.0,495.0,550.0,"Couch, loveseat, chair and ottoman","Really, really, really comfortable set of furniture! Wifey wants to upgrade to a new stiff couch! In great shape, with some light staining from the various things that happen in life. Did I mention its really comfy?",0.1,4.4,5,215,1.0,True,True
train_04854,train,electronics,330.0,165.0,330.0,iPhone 6 -128GB - for all GSM,"The price is firm, any lower offer will be deleted,iPhone 6 with 128GB memory (ATT),Color Gold",0.5,3.3,7,94,1.0,True,True
train_04855,train,vehicles,150.0,75.0,150.0,Crestline tandem bike,"The first miles of tandem riding may be difficult, as the tandem seems to swerve around the road. One experienced rider and one less experienced rider will take about 100 miles. Captains may take 50 miles to get used to handling the big bike even without a stoker. Captaining a tandem is very much like riding a loaded touring bike, except the luggage pedals.",0.5,0.10073875083948959,3,359,1.0,True,True
train_04856,train,vehicles,17000.0,15300.0,17000.0,El Camino hotrod!,"I have one of the cleanest 85 el Caminos for sale. This car was built right, everything is high performance and built to last. It has a 406 motor all high performance ,it has a 3800 stall converter,750 double pumper carb",0.1,11.417058428475487,3,220,1.0,True,True
train_04857,train,vehicles,17500.0,8750.0,17500.0,2008 Toyota Highlander V6 Limited with only 67k miles,"2nd owner, Still Drive's Like New, No Accident, Clean Inside and outside always parked in the garage,Leather Seats",0.5,11.75285426460712,9,114,1.0,True,True
train_04858,train,furniture,500.0,350.0,500.0,New king size serta memory foam bed,"King bed worth 2,000+(was a gift but my wife loves the bed we have now and i like the new one, If your married you know how this goes, im selling our new Memory Foam bed( completely all memory foam no Springs) I'll deliver for free",0.3,4.0,7,231,1.0,True,True
train_04859,train,housing,2800.0,1959.0,2800.0,Beautiful Orinda Hills Home,"I have a 4 bedroom Orinda Hills home. I live in Colorado 1/2 the month and am looking for a responsible couple or single parent to rent the upstairs-2bedrooms and a bath with view. You will have access to beautiful beck with view for entertaining and whole house. Gorgeous renovated kitchen. I have a private room I will keep downstairs but I do a lot of volunteering in CO so you will mostly have house to yourself. I rented this house for 4,200. On its own, whole house would now go for 4500.00. 1st, last, security deposit and credit check required.",0.3003571428571429,1.2444444444444445,4,552,1.0,True,True
train_04860,train,vehicles,60.0,30.0,60.0,"Red MGX 21-speed Bicycle. (26"" wheels / full suspension)","Very comfortable bike for sale. It's working great! I am a mechanic, and have enjoyed repairing thousands of bicycles.",0.5,0.040295500335795834,9,118,1.0,True,True
train_04861,train,electronics,90.0,81.0,90.0,Samsung Galaxy Core Prime,"I'm selling my Samsung Galaxy Core Prime. This phone is like new. There's absolutely no scratches. It's been kept with a case and glass screen protector.,The front is white and the back is a pearl white. This is a great phone for the price! It's smaller than the Galaxy S6. I think it's the perfect fit and feel in hand.",0.1,0.9,4,320,1.0,True,True
train_04862,train,housing,1979.0,1385.0,1979.0,2 Bed with Near Public Transportation and Cat Friendly,"Heritage Park Livermore for Seniors in Livermore, California 94551 for independent seniors aged 55 or better, offers pet friendly apartment homes in Northern California. Our homes feature fully equipped kitchens, private living areas, separate dining rooms and generous closet space. Our community offers a heated pool and spa, picnic area, on site recycling and beautiful grounds. We also have a clubhouse with billiards, free coffee, and organized activities. We are conveniently located near I 580, the Wheels bus system, the Senior Center and many local parks. Guarantors welcome!,2 bedroom with 699 square feet.,#807,-Clubhouse,-Billiards Room,-Balcony / Patio",0.30015159171298633,0.8795555555555555,9,665,1.0,True,True
train_04863,train,furniture,99.0,89.0,99.0,Double lounger brand new in box,I purchased this lounger but have never taken it out of the box or used it.,0.10101010101010101,0.792,6,75,1.0,True,True
train_04864,train,furniture,200.0,140.0,200.0,Large Standing Desk,"Large standing desk. Could also work as a bar or meeting table. Top is solid wood, base/legs constructed of galvanized pipe.",0.3,1.6,3,124,1.0,True,True
train_04865,train,furniture,500.0,350.0,500.0,Full Size Bedroom Set (solid wood),"For sale I have a solid wood bedroom set in full size. Includes bed frame, two night stands, 7 drawer dresser with mirror, and two storage boxes which slide underneath the bed. Does NOT include mattress. Selling everything together.,If interested please TEXT only.,Can deliver for additional fee depending on where you are located.",0.3,4.0,6,331,1.0,True,True
train_04866,train,vehicles,100.0,90.0,100.0,GT Saddleback Mountain bike,"GT Saddleback Mountain bike in good working condition. Great ride, very comfortable, solid.,22"" frame - Im 6'1'' and it fits me well.",0.1,0.0671591672263264,4,133,1.0,True,True
train_04867,train,furniture,135.0,121.0,135.0,Ethan Allen Mirror - Wood Frame,"Top edge of mirror: 2"" but the mirror dept is 1""",0.1037037037037037,1.08,6,48,1.0,True,True
train_04868,train,electronics,200.0,140.0,200.0,Almost New Xiaomi Mi Pad,"Excellent condition, rarely used Xiaomi Mi Pad....read, watch, play, take pictures/videos, etc., all in one package. With Xiaomi Mi Pad original case.,Specs:,7.9"" IPS High resolution 326 PPI, Gorilla Glass 3,2GB LPDDR3 RAM, 16GB Flash (128GB expandable)",0.3,2.0,5,253,1.0,True,True
train_04869,train,vehicles,1350.0,675.0,1350.0,2013 Titus El Guapo All mountain bike,"Good day craigslist, I bought this rig around 6 months ago to get back into mtb riding, it has been a great bike now its time to pass it on to someone else.....,shock 2016 factoy float x evol,avid elixr 5 with 180 mm rotors",0.5,0.9066487575554063,7,223,1.0,True,True
train_04870,train,vehicles,13500.0,12150.0,13500.0,1965 Chevelle Malibu SS Convertible,"SS convertible vin 13767 runs great, new mild cam. Headers, New flowmasters, new gas tank. Rally rims, bumpers, leather dash in excellent shape proving it's been indoor most of its life. Brand new under dash wiring harness. reason for selling too much in my plate too many projects downsizing.",0.1,9.066487575554063,5,293,1.0,True,True
train_04871,train,electronics,50.0,25.0,50.0,VINTAGE PIONEER PD-6010 COMPACT DISC CD PLAYER w/ remote n manual,"This item is tested, functional and no missing parts. Free demo before purchase.,I sell or trade for a old mens wind up, automatic, kenetic, solar, eco drive watches, 7"" prerecorded reel to reel tapes, 10"" take up metal reel, nab hub reel adapters, smart phone, etc",0.5,0.5,11,265,1.0,True,True
train_04872,train,vehicles,275.0,247.0,275.0,"Complete 5-Piece CycleOps Fluid Trainer Set - Trainer, Skewer, Riser,","Excellent Condition Complete 5-Piece CycleOPs Trainer Set - Just like new!,Only used a few times.,In perfect working condition - no damage, no wear!,Free local pick-up in Fairfield / Vacaville, CA,Possible meet-up in Sacramento / San Francisco areas.,1 - CycleOps Fluid Trainer:,Progressive resistance offer the widest resistance range and road-like feel.,Best-selling trainer in the USA.,2 - CycleOps Trainer Skewer:,Specifically designed for use with CycleOps trainers.",0.10181818181818182,0.18468770987239758,10,471,1.0,True,True
train_04873,train,furniture,275.0,137.0,275.0,"Couch, Sofa, Bed, Lounge Storage","Excellent Condition, Like New!",0.5018181818181818,2.2,5,30,1.0,True,True
train_04874,train,electronics,270.0,189.0,270.0,iPhone 6 Factory Unlocked,"16GB iPhone 6 Factory Unlocked,Very good condition,iCloud and IMEI are clean",0.3,2.7,4,76,1.0,True,True
train_04875,train,furniture,199.0,99.0,199.0,Vintage Hat Rack,"Cool Vintage Brass Hat Rack. Multifunctional. Can be used for hats, coats, blankets, towels and other display items.,Interesting, Modern Design that it is rarely found in a hat rack. Very sturdy and well built.",0.5025125628140703,1.592,3,210,1.0,True,True
train_04876,train,housing,1800.0,1260.0,1800.0,100% financing is available in Dixon! Buy with $0 down!,"-have had no bankruptcy in 3 years,-no foreclosure/shortsale in the last 3 years",0.3,0.8,10,80,1.0,True,True
train_04877,train,vehicles,200.0,100.0,200.0,Long board custom bilt from the board up,Hey there cl I have a long board for sale pretty much brand knew rode all together 4 or 5 times . The brand on the deck is a gravity skateboard. The brand of trucks are sidewinder 2sGuwuing.mini monster hawgs 70mm 78a Wheels with Swiss bones bearings brand new. Please no low ballers thank you and have a great day .,0.5,0.1343183344526528,8,316,1.0,True,True
train_04878,train,vehicles,3000.0,1500.0,3000.0,Land Rover discovery SE series 2,"For sale a 2001 Land Rover discovery series 2 SE trim model,has clean California title and passed smog recently.,Good tires,No dents or scratches",0.5,2.014775016789792,6,145,1.0,True,True
train_04879,train,vehicles,120.0,60.0,120.0,PHAT cycles sea wind,"I have a mens SEA WIND BIKE MADE BY PHAT CYCLES. THIS BIKE IS BLACK WITH ORANGE/RED RIMS IN NEW CONDITION. TIRES STILL HAVE NUBS, CLEAN. CHECK IT OUT ON PHAT CYCLES WEB SITE. Fiv 1 oh ate tree ate fiv to ate for",0.5,0.08059100067159167,4,211,1.0,True,True
train_04880,train,vehicles,40.0,28.0,40.0,"2017 NEW Stans 24"" & 26"" Tubeless Tire Kit","I have a NEW Stan's Tubeless tire Conversion kit for sale for 24"" AND 26"" wheels/tires.",0.3,0.026863666890530557,9,87,1.0,True,True
train_04881,train,furniture,199.0,99.0,199.0,Vintage Hat Rack,"Cool Vintage Brass Hat Rack. Multifunctional. Can be used for hats, coats, blankets, towels and other display items.,Interesting, Modern Design that it is rarely found in a hat rack. Very sturdy and well built.",0.5025125628140703,1.592,3,210,1.0,True,True
train_04882,train,electronics,60.0,42.0,60.0,*** New Straight Talk Moto E 3G Android Prepaid Smartphone ***,"New Straight Talk Moto E 3G Android Prepaid Smartphone (XT830C),Brand New Still in the package,",0.3,0.6,11,95,1.0,True,True
train_04883,train,furniture,199.0,99.0,199.0,Vintage Hat Rack,"Cool Vintage Brass Hat Rack. Multifunctional. Can be used for hats, coats, blankets, towels and other display items.,Interesting, Modern Design that it is rarely found in a hat rack. Very sturdy and well built.",0.5025125628140703,1.592,3,210,1.0,True,True
train_04884,train,housing,2834.0,1417.0,2834.0,Beautiful 1 Bedroom Home with Balcony Available Mid June!,"Essex Property Trust,EMME Apartment Homes,6350 Christie Ave, Emeryville, CA 94608,We will have a 1 bedroom 1 bath 643 sq ft apartment #130 available on June 10th! Your beautiful new kitchen will have Cesar stone countertops, dark cherry wood on the cabinets and stainless steel appliances!,All of emme apartments come with a full size front load washer & dryer! Emme offers amenities such as our 24 hour gym, courtyard, clubhouse and our beautiful roof top deck, a must see with a great view of San Francisco! Living at emme makes life a bit easier with having everything you need right around the corner, from grocery stores to retail! Not to mention, transportation!,Emeryville provides us a free shuttle that picks you up right in front of the community and takes you straight to bart!,Schedule your appointment today!!,Stop by our 2 bedroom home OPEN HOUSE this Saturday, May 20th from 10:00 AM - 12:00 PM!",0.5,1.2595555555555555,9,910,1.0,True,True
train_04885,train,vehicles,4500.0,3150.0,4500.0,BRAND NEW 2016 Santa Cruz Nomad X01 CC Medium,"I have a brand new 2016 Santa Cruz Nomad medium in black/orange X01 build for sale. Fox 36 Float, choice of Monarch or Vivid rear shock. NEVER RIDDEN!",0.3,3.0221625251846875,9,150,1.0,True,True
train_04886,train,electronics,5.0,4.0,5.0,GE 7 day timer random vacation preprogrammed for vacations,"GE 7 day timer random vacation preprogrammed for vacations, BRAND NEW, turns lamps or appliances on and off during late PM and early AM hours, confusing potential burglars. Simply set the time and plug it in. ask 5.00",0.2,0.05,9,217,1.0,True,True
train_04887,train,electronics,20.0,14.0,20.0,Sony powered sub woofer,"4"" square speaker no grill great sound 14""by 14"" by 5""",0.3,0.2,4,54,1.0,True,True
train_04888,train,electronics,80.0,40.0,80.0,Brand New Unlocked Alcatel 4G LTE phone ATT Tomobile worldwide,"*** BRAND NEW - UNLOCKED GSM Alcatel 4G Phone ***,Brand-new unused item in its original packaging,-4.5"" touch screen,-5MP rear- and 2MP front-facing cameras",0.5,0.8,10,156,1.0,True,True
train_04889,train,furniture,2000.0,1000.0,2000.0,"B&B ITALIA sofa, Harry Sofa $2000 OBO","The sofa was acquired by one of my family members and passed onto me. I have to let go of this lovely sofa because I am moving to a new house with the interior of brighter/lighter color. We can arrange a local pick-up in Walnut Creek, CA.,Text me at",0.5,16.0,7,249,1.0,True,True
train_04890,train,housing,1719.0,1203.0,1719.0,"Walk to Shops! Downtown Walnut Creek, $pecial savings, Ideal 1BR apt","We'll even waive your application fees! Ask the leasing manager for more details.,The Arbors,Walnut Creek, CA 94596,Dive right in to the superior shopping and delicious dining offered just blocks away from home in downtown Walnut Creek or step away from the hustle and bustle of it all in the comfy and quiet Arbors Apartments!",0.30017452006980805,0.764,11,327,1.0,True,True
train_04891,train,vehicles,3700.0,1850.0,3700.0,2004 Audi A4 Avant 112k miles auto transmission black/black,"Audi a4 wagon/avant 4 cyl turbo engine,only 112k miles,fully loaded ,service up to date ,new T/belt and W/pump replace,tune up,good brakes and tires ,transmission service,new radiator and coolant service, good mechanical condition,clean in and out,runs great, tags are up to date ,you can see the car in Castro Valley or San Carlos,for more info call me",0.5,2.4848891873740766,9,353,1.0,True,True
train_04892,train,housing,2800.0,1400.0,2800.0,Beautiful Orinda Hills Home,"I have a 4 bedroom Orinda Hills home. I live in Colorado 1/2 the month and am looking for a responsible couple or single parent to rent the upstairs-2bedrooms and a bath with view. You will have access to beautiful beck with view for entertaining and whole house. Gorgeous renovated kitchen. I have a private room I will keep downstairs but I do a lot of volunteering in CO so you will mostly have house to yourself. I rented this house for 4,200. On its own, whole house would now go for 4500.00. 1st, last, security deposit and credit check required.",0.5,1.2444444444444445,4,552,1.0,True,True
train_04893,train,furniture,750.0,675.0,750.0,West Elm Finn Grand Sofa -- Mid Century Modern Style Couch,"West Elm sofa in like-new condition. In Celestial Blue Luster Velvet. 83.5""w x 35.5""d x 32""h.,Wife wants armchairs instead of this in the space its in, so I'm making room by sending this off to its new home.,Seat depth: 22""",0.1,6.0,11,223,1.0,True,True
train_04894,train,vehicles,200.0,140.0,200.0,Priority Bike Classic 1.0,"Essentially new. Purchased for my wife but she is not into biking. Ridden once for a total of about 4 miles. Designed to be super reliable. Coaster break, belt drive, 3-speed internal gears, aluminum frame, comfortable seat, comfortable handle bar configuration. Great bike for the urban setting. The color is dark blue and it has a kick stand, water bottle holder and basket as additional options. Frame is small/medium for people 5'2"" to 5'7"". Here are the specifications.,Rims Double Wall Alloy, 36h,Front Hub Alloy,Rear Hub Shimano Nexus 3 Coaster,Shifter Shimano Nexus 3,Front Chainring: 67t (compare to 42t traditional),Rear Cog: 30t (compare to 18t traditional)",0.3,0.1343183344526528,4,668,1.0,True,True
train_04895,train,furniture,100.0,70.0,100.0,Ballard Designs rug,"Beautiful, NIP wool rug 3x5. Ballard Designs is a purveyor of high end furnishings, similar in quality to Pottery Barn. Available for pick up in the east end of Alameda.",0.3,0.8,3,169,1.0,True,True
train_04896,train,housing,3150.0,2835.0,3150.0,New remodeling single family house,"One nice single family house for rent in a quite and safe neighborhood,Two large master bedrooms and two other single bedrooms, with one share bath room (totally 3 bath),Convenient location, easy to access to schools by walking distance,Lots of supermarkets near by to shop, close to HWY 880, 680, 84",0.1,1.4,5,300,1.0,True,True
train_04897,train,electronics,50.0,45.0,50.0,unlock unblock phones and more,"Does your phone have a Bad IMEI Due to Being Reported Lost Blocked Or Due To Non Payment? Bought it From Someone on Craigslist and got scammed with a Bad IMEI Phone That you Cant Connect? I CAN FIX IT!,I can also FACTORY UNLOCK your phones so you can use them with any carrier.",0.1,0.5,5,277,1.0,True,True
train_04898,train,electronics,60.0,42.0,60.0,Original iPad 1 64GB,The original Apple iPad. Works well and holds a charge. Comes with charging cable (you will need to supply your own charger). Good for Netflix for the kids and basic web browsing.,0.3,0.6,4,179,1.0,True,True
train_04899,train,housing,1375.0,687.0,1375.0,Room in a beautiful & spacious 2- bedroom apartment in BERKELEY,"Room available in a beautiful and spacious two bedroom one bath apartment in the heart of gourmet ghetto. I'm a UC Berkeley graduate who recently found a job in Berkeley, and I'm hoping to find a student or young professional to share this awesome apartment with!,The apartment building is across from the North Berkeley Safeway and a 2 minute walk to the bus stop. It's also only a 10-15 minute walk from downtown Berkeley. The place is available starting now or at the latest June 1st.,One year lease required,Start date: June 1st (or earlier if you wish)",0.5003636363636363,0.6111111111111112,11,557,1.0,True,True
train_04900,train,furniture,2000.0,1800.0,2000.0,"B&B ITALIA sofa, Harry Sofa $2000 OBO","The sofa was acquired by one of my family members and passed onto me. I have to let go of this lovely sofa because I am moving to a new house with the interior of brighter/lighter color. We can arrange a local pick-up in Walnut Creek, CA.,Text me at",0.1,16.0,7,249,1.0,True,True
train_04901,train,furniture,350.0,175.0,350.0,Herman Miller Aeron Chair Size C,herman miller aeron chair. good shape. in storage in san leandro.,0.5,2.8,6,65,1.0,True,True
train_04902,train,electronics,50.0,45.0,50.0,ALTEC LANSING 52 WEATHERPROOF SPEAKERS w/ BRACKETS n SCREWS,"This item is tested, operational and no missing parts. Free demo before purchase.,I sell or trade for a old mens wind up, automatic, kenetic, solar, eco drive watches, 7"" prerecorded reel to reel tapes, 10"" take up metal reel, nab hub reel adapters, smart phone, etc",0.1,0.5,9,266,1.0,True,True
train_04903,train,vehicles,650.0,585.0,650.0,Trek Double Track tandem Beautiful!!,"Beautiful 2004 Trek Double Track Tandem,Nitto upright bars in back for more upright riding position,Very nice condition and ready to ride",0.1,0.4365345869711216,5,137,1.0,True,True
train_04904,train,furniture,275.0,192.0,275.0,"Couch, Sofa, Bed, Lounge Storage","Excellent Condition, Like New!",0.3018181818181818,2.2,5,30,1.0,True,True
train_04905,train,electronics,25.0,17.0,25.0,Collectors edition radio,"Made by Thomas. In good condition. It is missing a small trim piece but works fine, model BD 109. Call or email.",0.32,0.25,3,112,1.0,True,True
train_04906,train,housing,1979.0,1781.0,1979.0,2 Bed with Near Public Transportation and Cat Friendly,"Heritage Park Livermore for Seniors in Livermore, California 94551 for independent seniors aged 55 or better, offers pet friendly apartment homes in Northern California. Our homes feature fully equipped kitchens, private living areas, separate dining rooms and generous closet space. Our community offers a heated pool and spa, picnic area, on site recycling and beautiful grounds. We also have a clubhouse with billiards, free coffee, and organized activities. We are conveniently located near I 580, the Wheels bus system, the Senior Center and many local parks. Guarantors welcome!,2 bedroom with 699 square feet.,#807,-Clubhouse,-Billiards Room,-Balcony / Patio",0.10005053057099546,0.8795555555555555,9,665,1.0,True,True
train_04907,train,housing,1800.0,1620.0,1800.0,100% financing is available in Dixon! Buy with $0 down!,"-have had no bankruptcy in 3 years,-no foreclosure/shortsale in the last 3 years",0.1,0.8,10,80,1.0,True,True
train_04908,train,vehicles,1500.0,750.0,1500.0,2014 Xtracycle Edgerunner 27d Large Cargo / Family Bike w/ options!,"2014 (possibly 2015) Xtracycle Edgerunner for sale. Bike is in excellent used condition. Suitable for riders between 5' 5"" and 6' 3"" according to Xtracycle. This is a great Cargo, Family or Touring bike comparable to the Surly ' Big Dummy ' .",0.5,1.007387508394896,11,242,1.0,True,True
train_04909,train,housing,2150.0,1505.0,2150.0,The Best Location in Hayward with the best Apartments in Town!!!,"These open-layout homes are currently available for rent at Cinnamon Apartments. Each newly renovated apartment features an updated kitchen that has upgraded cabinets and energy-efficient appliances, with select homes also having open breakfast bars. All floor plans include central heating. Many residences have wall to wall closets that offer ample storage for a variety of items. To make laundry days more convenient, these apartments have On Site washers and dryers. This community is also just a short drive from Hayward Downtown. Give our leasing team a call today to learn more.",0.3,0.9555555555555556,11,585,1.0,True,True
train_04910,train,vehicles,6800.0,6120.0,6800.0,1968 Chevy C10 Short Bed Stepside,"Clean title,Open to trades and/or cash",0.1,4.5668233713901945,6,38,1.0,True,True
train_04911,train,vehicles,3700.0,2590.0,3700.0,2004 Audi A4 Avant 112k miles auto transmission black/black,"Audi a4 wagon/avant 4 cyl turbo engine,only 112k miles,fully loaded ,service up to date ,new T/belt and W/pump replace,tune up,good brakes and tires ,transmission service,new radiator and coolant service, good mechanical condition,clean in and out,runs great, tags are up to date ,you can see the car in Castro Valley or San Carlos,for more info call me",0.3,2.4848891873740766,9,353,1.0,True,True
train_04912,train,furniture,99.0,69.0,99.0,Double lounger brand new in box,I purchased this lounger but have never taken it out of the box or used it.,0.30303030303030304,0.792,6,75,1.0,True,True
train_04913,train,furniture,500.0,250.0,500.0,Full Size Bedroom Set (solid wood),"For sale I have a solid wood bedroom set in full size. Includes bed frame, two night stands, 7 drawer dresser with mirror, and two storage boxes which slide underneath the bed. Does NOT include mattress. Selling everything together.,If interested please TEXT only.,Can deliver for additional fee depending on where you are located.",0.5,4.0,6,331,1.0,True,True
train_04914,train,vehicles,200.0,140.0,200.0,Priority Bike Classic 1.0,"Essentially new. Purchased for my wife but she is not into biking. Ridden once for a total of about 4 miles. Designed to be super reliable. Coaster break, belt drive, 3-speed internal gears, aluminum frame, comfortable seat, comfortable handle bar configuration. Great bike for the urban setting. The color is dark blue and it has a kick stand, water bottle holder and basket as additional options. Frame is small/medium for people 5'2"" to 5'7"". Here are the specifications.,Rims Double Wall Alloy, 36h,Front Hub Alloy,Rear Hub Shimano Nexus 3 Coaster,Shifter Shimano Nexus 3,Front Chainring: 67t (compare to 42t traditional),Rear Cog: 30t (compare to 18t traditional)",0.3,0.1343183344526528,4,668,1.0,True,True
train_04915,train,electronics,300.0,270.0,300.0,AEE AP10 drone quadcopter like new,"I'm selling my AP10 quadcopter drone. It has only been flown twice, no crashes or scratches,MINT condition. It will come with chargers, manuals and remote, wifi extender etc.,Features:,GPS lock, with altitude hold, auto return, auto land if battery get's low",0.1,3.0,6,258,1.0,True,True
train_04916,train,furniture,100.0,90.0,100.0,Ballard Designs rug,"Beautiful, NIP wool rug 3x5. Ballard Designs is a purveyor of high end furnishings, similar in quality to Pottery Barn. Available for pick up in the east end of Alameda.",0.1,0.8,3,169,1.0,True,True
train_04917,train,electronics,5.0,2.0,5.0,GE 7 day timer random vacation preprogrammed for vacations,"GE 7 day timer random vacation preprogrammed for vacations, BRAND NEW, turns lamps or appliances on and off during late PM and early AM hours, confusing potential burglars. Simply set the time and plug it in. ask 5.00",0.6,0.05,9,217,1.0,True,True
train_04918,train,electronics,200.0,100.0,200.0,Almost New Xiaomi Mi Pad,"Excellent condition, rarely used Xiaomi Mi Pad....read, watch, play, take pictures/videos, etc., all in one package. With Xiaomi Mi Pad original case.,Specs:,7.9"" IPS High resolution 326 PPI, Gorilla Glass 3,2GB LPDDR3 RAM, 16GB Flash (128GB expandable)",0.5,2.0,5,253,1.0,True,True
